	distance	height	weight	role	hot	age	description	name	online_state
1750	1.99	180	100	0	5	26	找猴子~qq191032965，微信okllsbmm加备注哦～	okllsbmm-	1
1751	1.99	170	69	0.5	10	26	真诚以待快乐69，你快乐就是我快乐，不要问我要照片 更不要说你发我回那些骗人的把戏。来了请关注，谢谢！	风雨y	1
1752	1.99	173	50	0.5	591	18	           时而变直，时而变腐	小鲜肉是直男	1
1753	1.99	170	60	1	3	26	还是那句话，非诚勿扰	bluebu-	1
1754	1.99	170	65	0.5	4	46	就怕，愛過以後還會失去，更怕,習慣以後難回最初:-* (^ω^)=☞  ★	许--永远	2
1755	1.99	175	68	0	3	26	人生短暂！请大家好好把握。对自己的生活好好真惜，勇往直前！敢爱敢做！珍惜眼前的一切吧！	昨天之恨丶	1
1756	1.99	180	71	1	148	24	"✔本人找bf。除此之外，仅和有创业打算人聊天。

✔只喜欢两种类型的男人：温柔朴实型，成熟智慧型。其他勿扰。

✔微信：754185141。没有得到同意请尽量别加，因为加了我也不知道你是谁。
                         
✔本人喜欢游泳，爱好小说创作。有共同爱好的可聊。

✔照片是我本人，如果喜欢，请点左下方。"	庆站青年旅馆	1
1757	1.99	178	68	-1	0	29	人分三六九等…如果你的人品好…我很希望和你成为朋友…相反的就别打扰我了！	CG子羽丶	1
1758	1.99	184	72	1	28	24	"
简简单单就好"	ApatheticDemon-	1
1759	1.99	172	55	0.5	6	26	SAVE ME	ZacharyCz-	1
1760	1.99	167	72	-1	0	26	当我对你穷追不舍的时候你视若无睹，当你对我恋恋不舍的时候我心灰意冷。求之不得，弃之不舍，得之不惜，人………就是这么贱	胺类M	1
1761	1.99	178	65	-1	28	22	QQ3180628516	典痞子男	1
1762	1.99	189	83	1	214	29	Life is not a theory about truth, is about an unforgettable lie.	SHIT中的野山椒丶	1
1763	1.99	178	68	-1	22	26	笑迎天下客，广交八方友，进来请关注 ，留下万缕情，同系你我心，梦思用真情，问君何时来，空守无眠夜，独观窗外月 ，夜夜到黎明 ，等君肝肠断 ，心灰意已冷 ……毒蛇和素质差请绕道！！！！！！	魅力等爱少	1
1764	1.99	174	52	-1	1	23	"
！"	你好mm	1
1765	1.99	173	59	0	26	26	附近交朋友，吃喝玩乐！	着雨等待	1
1766	1.99	175	82	1	1	26	立秋数日了，那些露着大腿 露着中大腿的帅老们，渐渐地减少了 ，等待2016露着中大腿的帅老	滴水穿	1
1767	1.99	177	66	0.5	31	27	我很被动，无照不回，先发来再说，谢谢	墅小帅	1
1768	1.99	182	80	0	43	28	我用十年青春，赴你最后之约！	醉逅霸道	1
1769	1.99	175	65	-1	6	23	喜欢就关注吧	FrankJacqLan丶e	1
1770	1.99	176	70	0	13	26	。。。	Olegburov	1
1771	1.99	173	53	-1	2	26	爱你在心口难开。	被女妖迷惑的男人大	1
1772	1.99	175	72	0.5	13	28	只要一个稳稳的幸福	夏洛洛的太	1
1773	1.99	172	68	-1	46	30	诚心找中老，40以下请绕道，谢谢！诚可加Q.791718545.微信，h1***********	lz平安	1
1774	1.99	175	60	0.5	5	23	"命运归命运，自己归自己。
不混圈，不折腾，不联系。
可以认识，但不可以违背。
         宁缺毋滥
拒绝任何形式的约炮
拒绝任何非检测性滥交
混圈的可以滚！
好好的等待。"	人山人	1
1775	1.99	181	63	-1	49	26	双性恋 愿得一人心	Q最新佳人	1
1776	1.99	174	55	0	38	27	"吃货，喜欢内裤和旅游；脾气古怪，性情温和。跟我相同兴趣的朋友就跟我打招呼吧。（＾ω＾）

微信：justin189 加的时候标注“blued”。

喜欢看起来比较1的1或者0.5，年龄35岁以下的都行。

头像是本人，请不要用假照片骗人，已经被骗怕的我经不起骗了。谢谢各位基友合作。"	a麦麦	1
1777	1.99	178	69	-1	6	29	"三角恋！三人的幸福生活！
我喜欢听别人的故事，你可否讲给我听？"	卢西奥少男之恋丶	1
1778	1.99	181	75	1	75	25	我不说，你不懂，这就是我们之间的距离！	宇J-	1
1779	1.99	173	65	0	19	27	    有氧运动，挥汗如雨，释放自己，体味运动的自信。 峯健身，有去的朋友一起哈。本人是会员，不是教练，也不是会籍，只找志趣相投的朋友，不为健身房做广告。	爱在并州郎	1
1780	1.99	168	50	-1	9	18	"用事がある私，QQ：1037560829
"	问我名字赵日	1
1781	1.99	178	70	1	13	26	说话之前先发照，否则不回！	a男男1	2
1782	1.99	172	63	-1	11	27	真诚，喜欢交朋友，喜欢旅游，找不错的哥们，兄弟。	7云在天上	1
1783	1.99	170	62	-1	0	23	其实就是贱，......	今夜不会再有深	1
1784	1.99	180	82	0.5	14	26	喜欢肉乎乎的	8喜熊狒肉肉	1
1785	1.99	171	62	-1	0	23	做好自己	wst默丶	1
1786	1.99	183	77	1	18	26	额	为你心动而动	1
1787	2.0	173	62	1	1132	28		不想知道什末	1
1788	2.0	173	58	0.5	3	26	我很丑，但我很温柔。	Ajion丶	1
1789	2.0	174	64	0.5	4	23	喜欢交往瘦瘦好基友。不胖就OK。qq微信号都645400460，头像是本人。	阿亮Ic	1
1790	2.0	181	78	-1	484	32	虚伪谎言的人请忽略绕行，我不喜欢和进化不尽的人浪费时间	无名可叫	1
1791	2.0	175	60	0.5	1	26		晴灬	1
1792	2.0	170	55	-1	3	26	               孤独患者      ‖	轻是拼的心态	2
1793	2.0	172	54	0.5	31	30	喜欢是淡淡的爱！爱是深深的喜欢！	我是强攻别怀疑	1
1794	2.0	173	65	0	9	25	    有氧运动，挥汗如雨，释放自己，体味运动的自信。 峯健身，有去的朋友一起哈。本人是会员，不是教练，也不是会籍，只找志趣相投的朋友，不为健身房做广告。	爱在并州i	1
1795	2.0	178	65	0.5	44	23	"英文：rocky
家乡：山东
年龄：猜
身高：标准
体重：达标
爱好：唱歌
已有BF 
这里谢过赞客跟关注者 
不闲扯 谢谢理解！！！"	小爷熟透的小叔-rocky	1
1796	2.0	180	60	0	25	20	"真心交友
约炮勿扰

●▽●"	小小小小小小小呆瓜6	1
1797	2.0	174	62	-1	28	18		一库ing	1
1798	2.0	183	58	-1	26	20	先交友	巨响Zip	1
1799	2.0	175	65	-1	5	29	不在乎天长地久，只在乎曾经拥有！	appare丶	1
1800	2.0	182	67	1	6	23	当某事成为习惯。 那么要改变习惯，转身一世界。偶尔回望己是人海茫茫。人生轨迹只有终点。只有回望。	光-轨迹	1
1801	2.0	174	60	0.5	0	26	人丑就要多读书 可惜书也没多读 ！	逗逼峰小	1
1802	2.0	175	60	1	29	26	花开的季节看看你～重阳连宁	风重阳连宁	1
1803	2.0	178	60	-1	0	26	别关注我，让你费心了。要照片的主动发。查户口的边靠。	夜来幽梦0	1
1804	2.0	185	80	0.5	515	21	同性恋亲友会志愿者，信奉一句话腹有诗书气自华。	亲友会萌萌	1
1805	2.0	176	60	0	50	26	看感觉 176 60 22 0	元味男神	1
1806	2.0	173	60	0.5	11	31	如果有缘，可否让我再一次与你相遇，小疯子！！微信 349902662  对高瘦斯文眼镜男没有抵抗力！不婚求BF	单身1990	1
1807	2.0	172	60	0	50	22	"其实两个人聊得再投机，见面之后，还是外貌决定一切。外在决定两个人在一起，内在决定两个人在一起多久。

世界上所有的坚持，都是因为热爱。
有正当职业，
照片是本人，不要再问。 微信：1009086732"	言回首	1
1808	2.0	170	52	-1	2	26	看看帅哥，不约	V当繁华散尽	1
1809	2.0	177	75	1	21	26	 随便逛逛，打发闲暇时间，不约，谢谢！请不要重复提问。别问我在哪，统一回复：我没在单位就在家！	那年槐树下4	1
1810	2.0	178	73	1	129	29	是我天真了。There's no such thing as love.	范兵兵	1
1811	2.0	170	55	-1	0	26	"喜欢是一种感觉，而爱是一种责任！
每当感觉累的时候，就出去走走，换换心情，继续前进！"	Nicn-南森j	2
1812	2.0	180	68	1	14	27	择一人终老，希望能遇到对的你！喜欢成熟稳重的！小孩就别打招呼了！Q:2530805292!	然2016	1
1813	2.0	175	65	0.5	27	26	（无照勿扰）	王-道痞子	1
1814	2.0	171	65	-1	1	26	不要騙感情的騙子	Mc仙	2
1815	2.0	171	62	0.5	10	26	小胡子 短头发	eJerry-j	1
1816	2.0	183	80	1	20	26	我真的～求你们了～跟我打招呼的～还让我先发照片的～我真的没有很想看你们	N老龚先生	1
1817	2.0	177	83	0.5	29	27	"
8FEB Beijing
9FEB ICN
10FEB SIN
3 APR SIN
12APR Shanghai
14 APR Beijing
15APR Tokyo
16APR Singapore
21JUN DONGGUAN
25 JUNSFO
28JUN LAX
3JUL DONGGUAN
19 JUL Taipei
 戀腳和鞋襪！"	Vtcmxc	1
1818	2.0	170	64	0.5	3	27	喜欢交干净，真诚的朋友，能互相交往，信认。彼此都不影响双方家庭的那种感情，希望互相尊重。是你吗朋友。	感谢你让我懂得更	1
1819	2.0	170	60	0.5	1	25	     人和人，别老说配不配，合适就好。一块钱的打火机也能点着一万块钱的香烟。几万块钱的一桌菜它还是离不了二元钱一包的盐。人生，哪有事事如意，生活，哪有样样顺心。所以，不和别人较真，因为不值得，不和自己较真，因为伤不起，不和往事较真，因为没价值，不和现实较真，因为要继续。	纪的钟声	1
1820	2.0	178	74	1	149	35	放假挺闲的.	优熟男	2
1821	2.0	174	65	-1	151	27		Newbalance1100	1
1822	2.0	171	54	0	78	26	😊😊	德鸡吃臭豆腐	1
1823	2.01	175	65	-1	83	26	！	资深土鳖	2
1824	2.01	175	60	0	72	27	只想找个人一起简简单单的走下去，其他勿扰，谢谢	kzhangy	1
1825	2.01	170	65	0	6	49		范思昊	0
1826	2.01	180	78	1	249	28		我们一起走	0
1827	2.01	176	67	-1	202	28	男人之间的爱不应该是男女之间的爱那样矫情，更应该是豪爽，大度，随性……像好哥们儿那样	生辰石	1
1828	2.01	173	62	1	148	30	微信358484666。有想加的可以加微信想减肥的可以找我	USERxMqXqO	1
1829	2.01	173	60	0	2491	29	"1、找男友，不玩，不约；
2、身高控，净高175以上；
看清楚再聊……"	铲屎官-林小川	1
1830	2.01	170	65	1	10	22		考虑考虑哼	0
1831	2.01	173	63	-1	26	26	玩lol的也可以密哦，心只为等待那个能永远在一起的忠犬他！	宋仲基是我的_哒哒	1
1832	2.01	170	50	-1	305	21		么哈么哈726	1
1833	2.01	170	65	-1	58	24		真的爱你5210	2
1834	2.01	175	70	-1	172	31	English pls	DrinkDrunk	1
1835	2.01	165	70	1	3	42		万般一点红	2
1836	2.01	178	75	-1	155	34	结实帅寻结实高壮中年	Jackkinght	0
1837	2.01	175	104	0.5	37	23	。	良辰美景奈何胖	1
1838	2.01	175	90	0	99	26	今夜紫阳美 熊0有人赴约否？	赛84汀	0
1839	2.02	178	72	0	430	32		zjc3115698	1
1840	2.02	175	63	-1	28	26		请你不要这样	2
1841	2.02	177	70	-1	450	29	"此情可待成追忆，只是当时已惘然
 别没几句就问这问那的！"	谁明浪子心望走心	1
1842	2.02	178	64	-1	3634	25	或阳光或清秀，可以坦诚交往做一辈子得兄弟或朋友，乱七八糟得不要找我，30以上和胖的也请忽略我。天生外协，觉得符合我说的再聊，谢谢大家	素质低的别来找我	1
1843	2.02	183	75	0.5	323	23		好想和你啪啪啪啪	1
1844	2.02	177	60	1	180	25	最烦问我找什么了！	p彭宇哲	2
1845	2.02	170	65	-1	7	22		鸡取精	0
1846	2.02	175	68	0	54	18	既然真的没有机会在一起了，还是开始选择忘记吧	强受待东风	1
1847	2.02	180	62	-1	121	20	我无话可说	定位自己	1
1848	2.02	170	55	-1	99	23	‍活的很清醒，不是适合做梦…‍不约，不约，不约，重要的事情说三遍…	浮生忆梦	1
1849	2.02	174	64	1	59	25	不是饥不择食，是严重挑食	不是饥不择食	2
1850	2.02	176	70	0.5	548	63	真诚相待，怎么就不会理解我呢？	老帅001	1
1851	2.03	177	70	1	72	30	做人很简单，你把我当回事，你的事就是我的事！	在哪里668	1
1852	2.03	180	88	1	782	33	"       不要只听说什么，要看怎么做。这个世界从来不缺看热闹的人。
        请珍惜你身边那些不说空话，只办实事的人！🙏
不合适就不回复了，抱歉了！           

索照请自带照片！看了必回！

就算我是电视，遥控器也没在你手上！"	途-	1
1853	2.03	173	60	-1	226	23	"心里没别的只有忙忙忙
"	嘎日玛盖	1
1854	2.03	176	63	0.5	125	21	感谢这个神奇的宇宙,愿意容纳我。	時間沒能解決的問題	1
1855	2.05	170	65	-1	2	17		走的太远陷的太深	1
1856	2.05	173	58	-1	92	20	约炮勿扰	想说爱你不容易321	0
1857	2.05	178	61	1	161	24	"S 别让我给你普及
带脸聊天
别什么你发我回，爷不发照，看清楚"	扯毛	1
1858	2.06	175	58	-1	32	23		lucky-Ho	0
1859	2.06	170	60	1	110	27		梅庭	1
1860	2.06	178	65	0.5	47	25		灵魂摆渡ing3	1
1861	2.06	178	68	-1	10	26	175以上，性格温和，态度谦虚低调！健康阳光，不娘 不装，不作 不乱的我会比较感兴趣！我也是这样的类型！我想谈恋爱了	大公哥哥	1
1862	2.06	173	62	0.5	365	27		格格雨	1
1863	2.06	170	65	-1	13	22	晚上一起跑步月，不走肾，撑不住	Geoegewang	0
1864	2.06	176	64	0	195	32	我好难过⋯我们能不能只是一顿餐，几句话⋯而不是简单的欲海浮沉⋯⋯	奔跑的玻璃	1
1865	2.06	178	62	1	381	25	非单，有对象。	Perseuslx	1
1866	2.06	176	68	0.5	79	27	有缘千里来相会，无缘对面不认识	To龙飞天下	1
1867	2.06	172	49	-1	248	18	大叔勿扰，0勿扰，胖子勿扰	懒BoY	2
1868	2.06	179	65	0	20	19	岁月随你静好🙏🙏🙏，同时，不约	Edison-Gar	2
1869	2.06	180	70	0.5	93	21	学生单身狗一个，大叔和骗照的自行绕道，聊天不带照的勿扰！	Your-genetic-destiny	0
1870	2.06	160	57	-1	2	23		hsa1	1
1871	2.06	173	63	-1	10	44		潮男在线	1
1872	2.06	170	60	-1	297	28	蛋白少一点，健康多一点。💋👌👌	张俊的春天	1
1873	2.06	176	73	-1	468	45	最永恒的幸福不是拥有你，而是拥有和你一切有关的回忆	润土Z	1
1874	2.06	148	44	1	6	48		池浅王八多	1
1875	2.06	173	64	1	982	24	"记忆力不好
闪图勿扰！"	可爱的刘先森	1
1876	2.06	172	70	0.5	32	23	生容易，活容易，生活不容易。给我一颗种子，还你万千爱……	我等你--等了那么久	1
1877	2.06	183	88	0	279	31	胖子一枚喜欢年纪相当的瘦子。魔兽世界，lol电五求带啊！	雪漠	1
1878	2.06	182	74	0.5	3	20	上来看直播。	黑小渴	1
1879	2.07	177	75	0	379	29	喜欢健壮爷们的纯1，胡子控&腿毛控，吊：18/7，0.5勿扰！	巨鸡受	1
1880	2.07	180	69	-1	2	23		我们都是木头人123	1
1881	2.07	175	63	-1	128	25	"握不住的沙不如扬了它。
“有话聊”是两个人在一起的基本标准。维系一份关系或者感情从来都是两个人的事。保持必要的关心，保持前行，为了相似的目标共同努力，两个人才能保持在同一个频率里。说话总是要解释半天，或者根本说不到一起去，多烦心，能聊得来真的太重要。
不约，也没什么特殊癖好。
我很认真的，别跟我开玩笑。
比我年纪小的就不要打招呼了。"	手捧沙	1
1882	2.07	175	65	0.5	50	29	安了这个软件后，我清醒的认识到自己是什么货色	清风落寂寥	1
1883	2.07	180	71	1	12	27		ohenrewslouslorijx	1
1884	2.07	175	65	-1	168	31	一切随缘。	有幸与你相遇	1
1885	2.07	180	65	0.5	20	26	有喜欢的人XM 勿扰	MissuXM	1
1886	2.07	175	75	0.5	62	28	不苟言笑，一笑，则风轻云淡	Biababies	1
1887	2.07	168	52	0.5	13	19	"
一个人 寂寞了太久"	Xiang爱huan	2
1888	2.07	176	55	-1	3	19	不约谢谢。	沐阳子	2
1889	2.07	173	49	-1	31	22	禁止盗图骗人！	少太子殿下lm	1
1890	2.09	179	65	-1	30	27	照片全部是本人，不想当网红，不要关注我，如果我对你有兴趣我会主动关注你。	晾着尼	1
1891	2.09	170	65	-1	63	25	来个用心的。。。	宝二爷00	1
1892	2.09	170	62	0.5	894	24	阳光温热，岁月静好，你还不来，我怎敢老去？	墨镜家的小眼镜	1
1893	2.09	173	68	0.5	11	48		Dandan135	1
1894	2.09	178	65	0.5	209	18	"我也曾经做梦过
"	severinoyifL	1
1895	2.09	173	55	0.5	93	24	Just want Real love，，愿意了就聊聊,照片本人	穆子骢	1
1896	2.09	176	60	0	51	19	又放假了，燥起来😂😂	萌萌哒hi	0
1897	2.09	170	65	0.5	25	41	找一个互爱互重的中老年朋友！	爱老矢	1
1898	2.09	169	56	0	13	25		谁有溜溜的货源	1
1899	2.09	167	60	-1	30	40	我就是我，是颜色不一样的烟火。真诚交友，嘴子勿扰！	zhq风中的承诺	1
1900	2.09	177	67	1	343	32		我们能挺多久	1
1901	2.09	134	48	-1	62	33	白领熟帅男	责任担当果敢	0
1902	2.09	183	69	-1	46	19		果汁l	1
1903	2.09	170	60	1	8	26		浪子1107	0
1904	2.09	176	60	0	90	20		吃柚子不吐苹果皮	1
1905	2.1	184	60	0.5	40	22	就这样吧，不是MB。。微信hangzhou19944	youlifengge	2
1906	2.1	173	55	0	4	17	西大新生，约炮勿扰。	弦歌问情	1
